UNIVERSITY_ID;FACULTY_NAME;DEPARTMENT_ID;YEAR_ID;UNIVERSITY_NAME;UNIVERSITY_TYPE;DEPARTMENT_NAME;SCORE_TYPE;SCHOLARSHIP_TYPE;GENERAL_CAPACITY;SCHOOL_CAPACITY;GENERAL_ENROLLMENT;SCHOOL_ENROLLMENT;SUM_CAPACITY;SUM_ENROLLMENT;FIELD_RATE;LAST_SCORE;LAST_RANK;FIRST_SCORE;FIRST_RANK
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410106;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Elektrik-Elektronik Mühendisliði;SAY;Ücretsiz;80;2;80;2;82;82;100,00%;416,18341;84.353;449,01358;55.411
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410115;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Gýda Mühendisliði;SAY;Ücretsiz;60;2;62;---;62;62;100,00%;302,81014;247.621;322,77142;204.574
1024;Orman Fakültesi;102410133;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Orman Endüstrisi Mühendisliði;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;255,36883;400.890;410,30503;89.845
1024;Mimarlýk ve Tasarým Fakültesi;102410142;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Þehir ve Bölge Planlama;SAY;Ücretsiz;70;2;72;---;72;72;100,00%;268,67478;347.671;333,76655;184.667
1024;Ýnsan ve Toplum Bilimleri Fakültesi;102410151;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ticaret ve Lojistik (Fakülte);EA;Ücretsiz;60;2;62;---;62;62;100,00%;295,8351;309.818;365,72989;96.811
1024;Ýnsan ve Toplum Bilimleri Fakültesi;102410178;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Sosyoloji;EA;Ücretsiz;60;2;62;---;62;62;100,00%;281,08862;381.361;320,29071;216.271
1024;Ýnsan ve Toplum Bilimleri Fakültesi;102410187;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ýliþkiler;EA;Ücretsiz;60;2;62;---;62;62;100,00%;281,52821;378.979;312,42475;243.409
1024;Orman Fakültesi;102410188;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Peyzaj Mimarlýðý;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;271,47637;337.722;307,93112;235.521
1024;Mimarlýk ve Tasarým Fakültesi;102410189;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Mimarlýk;SAY;Ücretsiz;90;3;91;2;93;93;100,00%;383,66275;116.652;415,36312;85.097
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410190;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Bilgisayar Mühendisliði;SAY;Ücretsiz;75;2;75;2;77;77;100,00%;441,0812;62.375;453,10075;51.883
1024;Ýnsan ve Toplum Bilimleri Fakültesi;102410191;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Psikoloji;EA;Ücretsiz;80;2;80;2;82;82;100,00%;389,36044;51.767;416,17323;19.924
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410192;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Biyomühendislik;SAY;Ücretsiz;50;2;52;---;52;52;100,00%;304,28802;244.068;380,61859;119.961
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410193;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Matematik;SAY;Ücretsiz;60;2;61;1;62;62;100,00%;284,89146;295.071;335,46038;181.697
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410194;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Endüstri Mühendisliði;SAY;Ücretsiz;55;2;55;2;57;57;100,00%;403,80812;96.018;437,10107;65.814
1024;Ýnsan ve Toplum Bilimleri Fakültesi;102410195;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Ýþletme;EA;Ücretsiz;60;2;62;---;62;62;100,00%;259,89878;510.499;284,10623;365.578
1024;Mühendislik ve Doða Bilimleri Fakültesi;102410196;20;BURSA TEKNÝK ÜNÝVERSÝTESÝ ;Devlet;Polimer Malzeme Mühendisliði;SAY;Ücretsiz;30;1;14;---;31;14;45,20%;283,30259;299.727;378,76214;122.126
1025;Eðitim Fakültesi;102510017;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Fen Bilgisi Öðretmenliði;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;290,59518;279.003;311,14578;228.459
1025;Eðitim Fakültesi;102510026;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Sýnýf Öðretmenliði;EA;Ücretsiz;60;2;61;1;62;62;100,00%;354,20939;122.574;400,55315;35.586
1025;Eðitim Fakültesi;102510035;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Sosyal Bilgiler Öðretmenliði;SÖZ;Ücretsiz;60;2;60;2;62;62;100,00%;350,06896;64.191;364,20427;42.303
1025;Eðitim Fakültesi;102510044;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Türkçe Öðretmenliði;SÖZ;Ücretsiz;60;2;60;2;62;62;100,00%;375,09491;29.974;412,85938;7.284
1025;Fen-Edebiyat Fakültesi;102510053;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Biyoloji;SAY;Ücretsiz;25;1;26;---;26;26;100,00%;260,86784;377.769;279,73261;310.601
1025;Fen-Edebiyat Fakültesi;102510062;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Fizik;SAY;Ücretsiz;20;1;21;---;21;21;100,00%;249,67302;426.949;300,3726;253.480
1025;Fen-Edebiyat Fakültesi;102510071;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýngiliz Dili ve Edebiyatý;DÝL;Ücretsiz;90;3;93;---;93;93;100,00%;380,14634;21.282;429,33007;8.933
1025;Fen-Edebiyat Fakültesi;102510089;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Kimya;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;265,88028;358.051;278,94459;313.117
1025;Fen-Edebiyat Fakültesi;102510098;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Matematik;SAY;Ücretsiz;70;2;72;---;72;72;100,00%;277,39685;317.961;410,03967;90.104
1025;Fen-Edebiyat Fakültesi;102510105;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Tarih;SÖZ;Ücretsiz;100;3;103;---;103;103;100,00%;276,29116;335.583;400,66504;12.021
1025;Fen-Edebiyat Fakültesi;102510114;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Türk Dili ve Edebiyatý;SÖZ;Ücretsiz;100;3;103;---;103;103;100,00%;301,23636;210.056;388,42186;19.067
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510123;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýktisat;EA;Ücretsiz;120;3;122;1;123;123;100,00%;234,07681;721.082;282,92847;371.632
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510132;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýþletme;EA;Ücretsiz;140;4;144;---;144;144;100,00%;240,88384;659.203;299,24174;294.988
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510141;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Maliye;EA;Ücretsiz;140;4;143;1;144;144;100,00%;246,72533;609.735;299,89032;292.238
1025;Mühendislik Fakültesi;102510159;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Gýda Mühendisliði;SAY;Ücretsiz;80;2;82;---;82;82;100,00%;289,30184;282.557;335,58535;181.479
1025;Mühendislik Fakültesi;102510168;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýnþaat Mühendisliði;SAY;Ücretsiz;80;2;82;---;82;82;100,00%;284,62483;295.831;365,83921;137.579
1025;Mühendislik Fakültesi;102510177;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Makine Mühendisliði;SAY;Ücretsiz;80;2;82;---;82;82;100,00%;355,24667;151.583;403,31769;96.489
1025;Týp Fakültesi;102510186;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Týp;SAY;Ücretsiz;210;6;210;6;216;216;100,00%;506,38332;11.959;521,09694;5.356
1025;Tütün Eksperliði Yüksekokulu;102510247;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Tütün Eksperliði;SAY;Ücretsiz;20;1;21;---;21;21;100,00%;210,42739;672.872;367,05764;136.059
1025;Mühendislik Fakültesi;102510256;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Endüstri Mühendisliði;SAY;Ücretsiz;65;2;66;1;67;67;100,00%;377,65851;123.351;436,61851;66.223
1025;Mühendislik Fakültesi;102510265;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Elektrik-Elektronik Mühendisliði;SAY;Ücretsiz;65;2;67;---;67;67;100,00%;377,22265;123.882;416,32195;84.215
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510274;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Kamu Yönetimi;EA;Ücretsiz;60;2;62;---;62;62;100,00%;258,46216;520.631;300,09129;291.379
1025;Mühendislik Fakültesi;102510283;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Metalurji ve Malzeme Mühendisliði;SAY;Ücretsiz;50;2;52;---;52;52;100,00%;289,62816;281.617;325,50562;199.414
1025;Mühendislik Fakültesi;102510292;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Bilgisayar Mühendisliði (Ýngilizce);SAY;Ücretsiz;70;2;70;2;72;72;100,00%;442,06946;61.504;473,5907;34.835
1025;Fen-Edebiyat Fakültesi;102510308;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Sanat Tarihi;SÖZ;Ücretsiz;60;2;62;---;62;62;100,00%;256,79692;456.844;358,27918;50.746
1025;Mühendislik Fakültesi;102510317;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Biyomühendislik (Ýngilizce);SAY;Ücretsiz;55;2;57;---;57;57;100,00%;293,2808;271.770;383,09763;117.263
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510326;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce);EA;Ücretsiz;70;2;72;---;72;72;100,00%;292,15342;326.551;345,58711;143.361
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102510335;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Yazýlým Mühendisliði;SAY;Ücretsiz;56;2;56;2;58;58;100,00%;419,5097;81.295;465,85159;41.059
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102510344;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Yazýlým Mühendisliði (M.T.O.K.);SAY;Ücretsiz;14;1;15;---;15;15;100,00%;299,69144;255.217;359,96032;145.225
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510353;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ekonometri;EA;Ücretsiz;40;1;41;---;41;41;100,00%;227,42062;788.596;269,74767;446.363
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510398;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Kamu Yönetimi (Uzaktan Öðretim);EA;UE-Ücretli;20;1;21;---;21;21;100,00%;213,01882;945.506;273,36124;424.476
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102510405;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Çalýþma Ekonomisi ve Endüstri Ýliþkileri;EA;Ücretsiz;60;2;62;---;62;62;100,00%;241,05837;657.679;278,22134;396.833
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102510414;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Mekatronik Mühendisliði;SAY;Ücretsiz;56;2;58;---;58;58;100,00%;327,08613;196.447;360,81427;144.164
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102510423;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Mekatronik Mühendisliði (M.T.O.K.);SAY;Ücretsiz;14;1;15;---;15;15;100,00%;284,87621;295.107;317,84399;214.394
1025;Fen-Edebiyat Fakültesi;102510432;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Arkeoloji;EA;Ücretsiz;30;1;31;---;31;31;100,00%;218,31637;893.384;333,00169;177.180
1025;Ýþletme Fakültesi;102510441;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ekonomi ve Finans;EA;Ücretsiz;70;2;72;---;72;72;100,00%;234,71008;715.037;302,374;281.885
1025;Eðitim Fakültesi;102510459;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Rehberlik ve Psikolojik Danýþmanlýk;EA;Ücretsiz;70;2;70;2;72;72;100,00%;361,95425;104.992;377,47356;73.069
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102510486;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Yazýlým Mühendisliði (KKTC Uyruklu);SAY;Ücretsiz;3;---;1;---;3;1;33,30%;302,03562;249.466;302,03562;249.466
1025;Týp Fakültesi;102510529;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Týp (KKTC Uyruklu);SAY;Ücretsiz;1;---;1;---;1;1;100,00%;472,50856;35.713;472,50856;35.713
1025;Mühendislik Fakültesi;102510547;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Gýda Mühendisliði (KKTC Uyruklu);SAY;Ücretsiz;1;---;---;---;1;---;---;---;---;---;---
1025;Fen-Edebiyat Fakültesi;102510574;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Sosyoloji;EA;Ücretsiz;60;2;62;---;62;62;100,00%;255,98426;538.473;323,03784;207.335
1025;Fen-Edebiyat Fakültesi;102510583;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Arkeoloji (KKTC Uyruklu);EA;Ücretsiz;2;---;---;---;2;---;---;---;---;---;---
1025;Ýþletme Fakültesi;102510592;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýþletme (Ýngilizce);EA;Ücretsiz;50;2;52;---;52;52;100,00%;280,52125;384.387;344,56325;145.915
1025;Eðitim Fakültesi;102510608;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýlköðretim Matematik Öðretmenliði;SAY;Ücretsiz;60;2;60;2;62;62;100,00%;408,53183;91.486;447,45694;56.761
1025;Saðlýk Bilimleri Fakültesi;102510617;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ebelik (Fakülte);SAY;Ücretsiz;90;3;90;3;93;93;100,00%;316,13998;217.822;332,14486;187.426
1025;Saðlýk Bilimleri Fakültesi;102510626;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Fizyoterapi ve Rehabilitasyon (Fakülte);SAY;Ücretsiz;80;2;80;2;82;82;100,00%;336,90888;179.294;402,45965;97.315
1025;Saðlýk Bilimleri Fakültesi;102510635;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Hemþirelik (Fakülte);SAY;Ücretsiz;180;5;180;5;185;185;100,00%;348,74458;160.688;428,41029;73.460
1025;Saðlýk Bilimleri Fakültesi;102510644;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Sosyal Hizmet (Fakülte);EA;Ücretsiz;70;2;70;2;72;72;100,00%;302,15411;282.806;350,13184;132.213
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102510653;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Enerji Sistemleri Mühendisliði;SAY;Ücretsiz;40;1;33;---;41;33;80,50%;283,37102;299.522;345,58003;165.469
1025;Fen-Edebiyat Fakültesi;102510698;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Felsefe;EA;Ücretsiz;50;2;52;---;52;52;100,00%;229,07682;771.155;272,05405;432.307
1025;Salihli Ýktisadi ve Ýdari Bilimler Fakültesi;102510705;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Maliye;EA;Ücretsiz;60;2;62;---;62;62;100,00%;229,63043;765.532;267,79643;458.455
1025;Fen-Edebiyat Fakültesi;102530093;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Tarih (ÝÖ);SÖZ;ÝÖ-Ücretli;80;2;82;---;82;82;100,00%;254,92777;469.510;353,18574;58.850
1025;Fen-Edebiyat Fakültesi;102530109;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Türk Dili ve Edebiyatý (ÝÖ);SÖZ;ÝÖ-Ücretli;80;2;82;---;82;82;100,00%;272,30932;358.757;305,10502;193.643
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102530118;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýktisat (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;228,27598;779.487;249,98131;583.897
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102530127;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýþletme (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;230,99221;751.656;253,39175;557.448
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102530136;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Maliye (ÝÖ);EA;ÝÖ-Ücretli;60;2;62;---;62;62;100,00%;230,26571;759.041;269,09476;450.415
1025;Mühendislik Fakültesi;102530154;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Makine Mühendisliði (ÝÖ);SAY;ÝÖ-Ücretli;80;2;82;---;82;82;100,00%;318,50068;213.104;354,93889;152.038
1025;Mühendislik Fakültesi;102530163;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýnþaat Mühendisliði (ÝÖ);SAY;ÝÖ-Ücretli;70;2;11;---;72;11;15,30%;283,49855;299.135;337,98018;177.489
1025;Mühendislik Fakültesi;102530181;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Endüstri Mühendisliði (ÝÖ);SAY;ÝÖ-Ücretli;65;2;67;---;67;67;100,00%;338,48214;176.676;368,93809;133.743
1025;Mühendislik Fakültesi;102530199;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Elektrik-Elektronik Mühendisliði (ÝÖ);SAY;ÝÖ-Ücretli;65;2;67;---;67;67;100,00%;342,37705;170.518;374,47607;127.141
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102530206;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Kamu Yönetimi (ÝÖ);EA;ÝÖ-Ücretli;60;2;62;---;62;62;100,00%;231,67893;744.728;271,97424;432.784
1025;Mühendislik Fakültesi;102530224;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Bilgisayar Mühendisliði (Ýngilizce) (ÝÖ);SAY;ÝÖ-Ücretli;65;2;65;2;67;67;100,00%;415,83981;84.691;440,05607;63.259
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102530233;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce) (ÝÖ);EA;ÝÖ-Ücretli;60;2;62;---;62;62;100,00%;263,31642;487.254;343,12549;149.633
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102530242;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Yazýlým Mühendisliði (ÝÖ);SAY;ÝÖ-Ücretli;56;2;56;2;58;58;100,00%;390,95173;108.761;417,01769;83.563
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102530251;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Yazýlým Mühendisliði (M.T.O.K.) (ÝÖ);SAY;ÝÖ-Ücretli;14;1;15;---;15;15;100,00%;284,12894;297.293;359,96349;145.221
1025;Ýktisadi ve Ýdari Bilimler Fakültesi;102530303;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Çalýþma Ekonomisi ve Endüstri Ýliþkileri (ÝÖ);EA;ÝÖ-Ücretli;40;1;41;---;41;41;100,00%;228,29561;779.273;280,33156;385.377
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102530312;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Mekatronik Mühendisliði (ÝÖ);SAY;ÝÖ-Ücretli;48;2;50;---;50;50;100,00%;296,61405;262.996;346,92178;163.464
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102530321;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Mekatronik Mühendisliði (M.T.O.K.) (ÝÖ);SAY;ÝÖ-Ücretli;12;1;---;---;13;---;---;---;---;---;---
1025;Saðlýk Bilimleri Fakültesi;102530366;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Fizyoterapi ve Rehabilitasyon (Fakülte) (ÝÖ);SAY;ÝÖ-Ücretli;70;2;70;2;72;72;100,00%;305,49249;241.232;355,61856;151.054
1025;Saðlýk Bilimleri Fakültesi;102530375;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Sosyal Hizmet (Fakülte) (ÝÖ);EA;ÝÖ-Ücretli;60;2;62;---;62;62;100,00%;278,35619;396.122;302,07811;283.136
1025;Salihli Ýktisadi ve Ýdari Bilimler Fakültesi;102590174;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýktisat;EA;Ücretsiz;40;1;41;---;41;41;100,00%;220,04156;873.603;252,55282;563.801
1025;Ýlahiyat Fakültesi;102590176;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýlahiyat;SÖZ;Ücretsiz;90;3;90;3;93;93;100,00%;320,22583;138.304;349,83232;64.624
1025;Salihli Ýktisadi ve Ýdari Bilimler Fakültesi;102590177;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýþletme;EA;Ücretsiz;40;1;41;---;41;41;100,00%;221,24261;859.401;265,40589;473.601
1025;Hasan Ferdi Turgutlu Teknoloji Fakültesi;102590225;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Makine Mühendisliði;SAY;Ücretsiz;50;2;52;---;52;52;100,00%;305,53758;241.113;358,26901;147.513
1025;Uygulamalý Bilimler Fakültesi;102590277;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Finans ve Bankacýlýk (Fakülte);EA;Ücretsiz;120;3;123;---;123;123;100,00%;232,01882;741.252;291,1681;331.136
1025;Uygulamalý Bilimler Fakültesi;102590278;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Finans ve Bankacýlýk (Fakülte) (ÝÖ);EA;ÝÖ-Ücretli;60;2;62;---;62;62;100,00%;222,37505;846.074;231,53374;746.186
1025;Fen-Edebiyat Fakültesi;102590279;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Ýngilizce Mütercim ve Tercümanlýk (Fakülte);DÝL;Ücretsiz;40;1;40;1;41;41;100,00%;404,0094;14.609;440,27247;7.035
1025;Uygulamalý Bilimler Fakültesi;102590280;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Uluslararasý Ticaret ve Finansman (Fakülte);EA;Ücretsiz;100;3;103;---;103;103;100,00%;242,08746;648.620;307,27996;262.518
1025;Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi;102590281;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Mimarlýk;SAY;Ücretsiz;60;2;62;---;62;62;100,00%;336,08898;180.651;395,39846;104.282
1025;Ýletiþim Fakültesi;102590282;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Halkla Ýliþkiler ve Tanýtým;SÖZ;Ücretsiz;50;2;52;---;52;52;100,00%;282,03235;303.632;376,16789;28.958
1025;Uygulamalý Bilimler Fakültesi;102590283;20;MANÝSA CELÂL BAYAR ÜNÝVERSÝTESÝ ;Devlet;Finans ve Bankacýlýk (Fakülte) (KKTC Uyruklu);EA;Ücretsiz;1;---;---;---;1;---;---;---;---;---;---
1026;Diþ Hekimliði Fakültesi;102610016;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Diþ Hekimliði;SAY;Ücretsiz;110;3;110;3;113;113;100,00%;477,63966;31.596;490,22276;22.236
1026;Eðitim Fakültesi;102610025;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Fen Bilgisi Öðretmenliði;SAY;Ücretsiz;30;1;31;---;31;31;100,00%;303,363;246.277;385,33688;114.800
1026;Eðitim Fakültesi;102610034;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Ýlköðretim Matematik Öðretmenliði;SAY;Ücretsiz;50;2;50;2;52;52;100,00%;412,80637;87.447;457,44968;48.101
1026;Eðitim Fakültesi;102610052;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Okul Öncesi Öðretmenliði;SÖZ;Ücretsiz;70;2;70;2;72;72;100,00%;379,54118;25.890;438,95843;2.518
1026;Eðitim Fakültesi;102610061;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Sýnýf Öðretmenliði;EA;Ücretsiz;60;2;60;2;62;62;100,00%;353,09505;125.196;388,60893;53.045
1026;Eðitim Fakültesi;102610079;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Sosyal Bilgiler Öðretmenliði;SÖZ;Ücretsiz;60;2;61;1;62;62;100,00%;349,16497;65.909;378,08353;27.179
1026;Eðitim Fakültesi;102610088;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Türkçe Öðretmenliði;SÖZ;Ücretsiz;60;2;60;2;62;62;100,00%;373,79937;31.292;411,98026;7.557
1026;Edebiyat Fakültesi;102610097;20;SÝVAS CUMHURÝYET ÜNÝVERSÝTESÝ ;Devlet;Alman Dili ve Edebiyatý;DÝL;Ücretsiz;90;3;93;---;93;93;100,00%;245,159;64.983;339,87428;33.207
